sales_key,order_id,order_item_id,customer_key,product_key,date_key,region_key,payment_key,delivery_key,quantity,unit_price,discount_rate,total_amount,amount_paid,is_returned,refund_amount,delivery_delay_days,order_status,return_reason
266,153,276,684,256,20260405,4,10,211,4,42.95,0.2,137.44,0.0,0,0.0,,cancelled,
267,154,277,205,77,20260121,11,15,204,4,71.86,0.1,258.7,258.7,0,0.0,4,pending,
268,155,278,33,116,20260520,2,15,2,4,4086.57,0.2,13077.02,13077.02,0,0.0,2,returned,
269,156,279,742,289,20251225,13,8,80,2,3761.88,0.03,7298.05,1709.77,1,7298.05,9,completed,Wrong item
270,157,280,634,195,20260416,2,2,88,4,858.13,0.03,3329.54,3329.54,0,0.0,9,returned,
271,157,281,634,299,20260416,2,2,88,3,223.29,0.0,669.87,669.87,0,0.0,9,returned,
272,157,282,634,172,20260416,2,2,88,5,179.46,0.1,807.57,807.57,0,0.0,9,returned,
273,158,283,751,139,20250131,4,2,71,1,201.55,0.15,171.32,171.32,0,0.0,6,completed,
274,158,284,751,167,20250131,4,2,71,5,227.2,0.05,1079.2,1079.2,0,0.0,6,completed,
275,159,285,524,49,20250128,11,9,78,2,1879.72,0.0,3759.44,872.42,0,0.0,8,completed,
276,159,286,524,249,20250128,11,9,78,3,804.9,0.05,2293.96,532.34,0,0.0,8,completed,
277,160,287,53,224,20260408,2,7,128,5,17.41,0.05,82.7,19.72,0,0.0,5,completed,
278,161,288,894,40,20251110,10,15,116,4,1436.45,0.05,5458.51,5458.51,0,0.0,6,completed,
279,161,289,894,225,20251110,10,15,116,1,6594.05,0.0,6594.05,6594.05,0,0.0,6,completed,
280,162,290,42,292,20251102,3,2,16,4,1401.13,0.03,5436.38,5436.38,0,0.0,6,pending,
281,162,291,42,234,20251102,3,2,16,1,1008.44,0.0,1008.44,1008.44,0,0.0,6,pending,
282,163,292,1000,231,20250422,8,10,114,1,479.55,0.03,465.16,465.16,0,0.0,9,pending,
283,164,293,376,196,20260326,4,16,110,3,1085.34,0.0,3256.02,0.0,0,0.0,11,completed,
284,165,294,328,72,20251130,11,2,39,3,357.56,0.05,1019.05,1019.05,0,0.0,8,completed,
285,166,295,527,51,20250816,3,15,129,5,1535.17,0.05,7292.06,7292.06,0,0.0,6,completed,
286,166,296,527,12,20250816,3,15,129,3,332.34,0.0,997.02,997.02,0,0.0,6,completed,
287,167,297,485,295,20260331,1,10,107,2,325.02,0.1,585.04,585.04,0,0.0,3,cancelled,
288,168,298,575,268,20260129,3,2,16,3,430.74,0.05,1227.61,1227.61,0,0.0,4,completed,
289,169,299,422,99,20250327,3,6,129,2,1423.08,0.1,2561.54,2561.55,0,0.0,3,completed,
290,169,300,422,60,20250327,3,6,129,4,84.09,0.1,302.72,302.72,0,0.0,3,completed,
291,170,301,11,97,20251114,6,15,60,5,5691.03,0.2,22764.12,22764.12,0,0.0,2,completed,
292,170,302,11,88,20251114,6,15,60,2,778.45,0.0,1556.9,1556.9,0,0.0,2,completed,
293,170,303,11,212,20251114,6,15,60,3,2854.44,0.03,8306.42,8306.42,0,0.0,2,completed,
294,171,304,616,104,20251030,3,10,89,2,1166.86,0.2,1866.98,1866.98,0,0.0,5,completed,
295,172,305,230,224,20250103,11,10,64,3,16.99,0.03,49.44,49.44,0,0.0,11,completed,
296,172,306,230,22,20250103,11,10,64,3,900.39,0.05,2566.11,2566.11,0,0.0,11,completed,
297,173,307,896,258,20251107,10,10,136,5,13210.2,0.03,64069.47,64069.47,0,0.0,4,completed,
298,174,308,233,198,20260306,9,10,37,2,501.5,0.0,1003.0,1003.0,0,0.0,7,completed,
299,175,309,592,127,20251027,3,2,129,4,42.75,0.0,171.0,171.0,0,0.0,7,completed,
300,176,310,638,178,20251215,1,6,127,1,13082.67,0.2,10466.14,10466.14,0,0.0,10,completed,
301,176,311,638,129,20251215,1,6,127,1,8009.54,0.0,8009.54,8009.54,0,0.0,10,completed,
302,176,312,638,178,20251215,1,6,127,5,12632.45,0.15,53687.91,53687.91,0,0.0,10,completed,
303,177,313,503,47,20250908,6,6,112,4,53.12,0.15,180.61,180.61,0,0.0,5,returned,
304,178,314,542,48,20250314,7,10,74,5,38.89,0.1,175.0,175.0,1,175.0,10,completed,Late delivery
305,179,315,155,259,20260421,12,6,138,1,243.0,0.03,235.71,235.71,0,0.0,6,completed,
306,179,316,155,284,20260421,12,6,138,5,110.74,0.03,537.09,537.09,0,0.0,6,completed,
307,179,317,155,12,20260421,12,6,138,5,330.67,0.2,1322.68,1322.68,0,0.0,6,completed,
308,180,318,463,242,20260424,11,10,117,3,13773.38,0.1,37188.13,37188.13,0,0.0,8,completed,
309,181,319,498,74,20250807,4,10,148,4,348.69,0.05,1325.02,1325.02,0,0.0,4,completed,
310,182,320,514,197,20250416,1,6,127,4,844.6,0.03,3277.05,3277.05,0,0.0,10,completed,
311,182,321,514,120,20250416,1,6,127,4,288.57,0.0,1154.28,1154.28,0,0.0,10,completed,
312,182,322,514,26,20250416,1,6,127,4,1017.92,0.05,3868.1,3868.1,0,0.0,10,completed,
313,183,323,572,133,20260330,7,6,151,3,1039.23,0.1,2805.92,2805.92,0,0.0,7,completed,
314,183,324,572,297,20260330,7,6,151,2,186.27,0.15,316.66,316.66,0,0.0,7,completed,
315,184,325,264,144,20251004,6,7,112,1,65.71,0.1,59.14,33.49,1,59.14,4,completed,Quality issue
316,184,326,264,233,20251004,6,7,112,1,272.06,0.03,263.9,149.42,0,0.0,4,completed,
317,184,327,264,271,20251004,6,7,112,5,81.88,0.1,368.46,208.62,0,0.0,4,completed,
318,185,328,460,239,20260430,9,15,95,5,61.2,0.1,275.4,275.4,0,0.0,8,completed,
319,185,329,460,130,20260430,9,15,95,5,9056.09,0.0,45280.45,45280.45,0,0.0,8,completed,
320,185,330,460,34,20260430,9,15,95,5,5565.9,0.0,27829.5,27829.5,0,0.0,8,completed,
321,185,331,460,259,20260430,9,15,95,3,223.22,0.2,535.73,535.73,0,0.0,8,completed,
322,186,332,268,14,20250518,9,6,95,3,62.25,0.0,186.75,186.75,0,0.0,4,completed,
323,187,333,541,13,20251219,6,6,132,4,58.59,0.03,227.33,227.33,0,0.0,7,completed,
324,187,334,541,277,20251219,6,6,132,1,290.48,0.05,275.96,275.96,0,0.0,7,completed,
325,187,335,541,105,20251219,6,6,132,1,1162.92,0.1,1046.63,1046.62,0,0.0,7,completed,
326,187,336,541,255,20251219,6,6,132,3,34.27,0.03,99.73,99.73,0,0.0,7,completed,
327,188,337,372,93,20250310,10,6,96,1,41.13,0.05,39.07,39.07,0,0.0,11,completed,
328,189,338,43,32,20260326,12,2,138,1,34.76,0.2,27.81,27.81,0,0.0,10,completed,
329,189,339,43,58,20260326,12,2,138,5,954.63,0.2,3818.52,3818.52,0,0.0,10,completed,
330,189,340,43,89,20260326,12,2,138,3,501.79,0.15,1279.56,1279.56,0,0.0,10,completed,
331,190,341,214,128,20251117,6,10,60,1,98.32,0.0,98.32,98.32,1,98.32,6,completed,Wrong item
332,190,342,214,175,20251117,6,10,60,1,70.14,0.0,70.14,70.14,0,0.0,6,completed,
333,191,343,110,27,20250609,4,7,239,1,74.87,0.2,59.9,15.88,0,0.0,5,completed,
334,191,344,110,156,20250609,4,7,239,3,328.02,0.03,954.54,253.03,0,0.0,5,completed,
335,192,345,834,9,20251124,19,2,85,4,346.81,0.1,1248.52,1248.52,1,1248.52,4,completed,Late delivery
336,192,346,834,49,20251124,19,2,85,4,1870.2,0.0,7480.8,7480.8,0,0.0,4,completed,
337,193,347,799,233,20250820,2,15,195,2,255.53,0.15,434.4,434.4,0,0.0,7,completed,
338,193,348,799,168,20250820,2,15,195,5,1263.48,0.0,6317.4,6317.4,0,0.0,7,completed,
339,194,349,576,140,20250825,6,15,150,4,310.29,0.0,1241.16,1241.16,0,0.0,4,completed,
340,194,350,576,23,20250825,6,15,150,4,306.15,0.03,1187.86,1187.86,0,0.0,4,completed,
341,194,351,576,4,20250825,6,15,150,4,2246.0,0.1,8085.6,8085.6,0,0.0,4,completed,
342,195,352,292,124,20251213,4,10,71,5,92.04,0.15,391.17,391.17,0,0.0,5,completed,
343,195,353,292,283,20251213,4,10,71,5,225.57,0.1,1015.06,1015.06,0,0.0,5,completed,
344,195,354,292,33,20251213,4,10,71,1,4603.7,0.1,4143.33,4143.33,0,0.0,5,completed,
345,196,355,534,190,20250802,11,15,155,3,69.81,0.05,198.96,198.96,0,0.0,8,completed,
346,196,356,534,87,20250802,11,15,155,4,348.07,0.0,1392.28,1392.28,1,1392.28,8,completed,Wrong item
347,197,357,481,76,20250429,6,2,47,5,354.83,0.03,1720.93,1720.93,0,0.0,8,pending,
348,197,358,481,16,20250429,6,2,47,1,46.46,0.05,44.14,44.14,0,0.0,8,pending,
349,197,359,481,75,20250429,6,2,47,1,187.04,0.15,158.98,158.98,0,0.0,8,pending,
350,198,361,348,215,20250105,6,10,92,4,114.35,0.0,457.4,457.4,0,0.0,8,completed,
351,198,362,348,193,20250105,6,10,92,4,5385.3,0.1,19387.08,19387.08,1,19387.08,8,completed,Damaged product
352,199,363,61,44,20251025,1,15,107,5,421.05,0.2,1684.2,1684.2,0,0.0,5,completed,
353,199,364,61,1,20251025,1,15,107,5,6918.15,0.05,32861.21,32861.21,0,0.0,5,completed,
354,200,365,456,67,20250605,2,2,146,5,1527.77,0.15,6493.02,6493.02,0,0.0,11,completed,
355,201,366,8,26,20250222,11,6,217,4,908.13,0.03,3523.54,3523.54,0,0.0,4,completed,
356,202,367,850,151,20251023,3,7,70,3,271.97,0.15,693.52,470.08,0,0.0,6,completed,
357,202,368,850,91,20251023,3,7,70,3,71.72,0.03,208.71,141.47,0,0.0,6,completed,
358,203,369,146,8,20251202,10,17,77,3,413.43,0.1,1116.26,569.34,0,0.0,11,completed,
359,203,370,146,295,20251202,10,17,77,2,345.91,0.03,671.07,342.27,0,0.0,11,completed,
360,203,371,146,88,20251202,10,17,77,5,791.33,0.0,3956.65,2018.04,1,3956.65,11,completed,Wrong item
361,204,372,90,196,20260426,3,15,70,2,1098.34,0.1,1977.01,1977.01,0,0.0,9,pending,
362,204,373,90,165,20260426,3,15,70,4,101.0,0.05,383.8,383.8,1,383.8,9,pending,Damaged product
363,205,374,549,274,20250218,11,6,204,2,9087.46,0.1,16357.43,16357.43,0,0.0,6,returned,
364,205,375,549,109,20250218,11,6,204,5,224.13,0.0,1120.65,1120.65,0,0.0,6,returned,
365,205,376,549,93,20250218,11,6,204,3,41.17,0.1,111.16,111.16,0,0.0,6,returned,
366,206,377,254,44,20260507,5,6,182,2,419.39,0.1,754.9,0.0,0,0.0,,cancelled,
367,207,378,403,11,20250607,6,10,112,2,136.2,0.15,231.54,231.54,0,0.0,4,completed,
368,207,379,403,65,20250607,6,10,112,1,9572.41,0.0,9572.41,9572.41,0,0.0,4,completed,
369,207,380,403,31,20250607,6,10,112,4,56.82,0.1,204.55,204.55,0,0.0,4,completed,
370,207,381,403,65,20250607,6,10,112,4,9339.14,0.03,36235.86,36235.87,0,0.0,4,completed,
371,208,382,450,211,20260228,3,2,147,5,802.39,0.15,3410.16,3410.16,0,0.0,11,pending,
372,208,383,450,152,20260228,3,2,147,4,394.3,0.2,1261.76,1261.76,0,0.0,11,pending,
373,208,384,450,51,20260228,3,2,147,4,1564.66,0.1,5632.78,5632.77,0,0.0,11,pending,
374,209,385,235,36,20250317,12,10,79,2,3953.24,0.15,6720.51,6720.51,0,0.0,7,pending,
375,210,386,837,103,20250327,1,6,14,3,455.68,0.2,1093.63,1093.63,0,0.0,5,completed,
376,210,387,837,71,20250327,1,6,14,4,191.28,0.03,742.17,742.17,0,0.0,5,completed,
377,211,388,963,292,20250518,7,6,93,4,1306.42,0.15,4441.83,4441.83,0,0.0,9,completed,
378,212,389,870,116,20260421,10,6,38,4,4102.34,0.03,15917.08,15917.08,0,0.0,4,completed,
379,212,390,870,6,20260421,10,6,38,5,1570.91,0.0,7854.55,7854.55,0,0.0,4,completed,
380,212,391,870,96,20260421,10,6,38,2,99.06,0.03,192.18,192.18,1,192.18,4,completed,Damaged product
381,212,392,870,274,20260421,10,6,38,3,9062.26,0.0,27186.78,27186.78,0,0.0,4,completed,
382,214,394,964,267,20260412,6,10,92,4,87.21,0.1,313.96,0.0,1,313.96,9,cancelled,Quality issue
383,214,395,964,28,20260412,6,10,92,3,382.42,0.15,975.17,0.0,0,0.0,9,cancelled,
384,215,397,687,126,20250107,11,15,137,4,24.55,0.0,98.2,98.2,0,0.0,5,completed,
385,215,398,687,119,20250107,11,15,137,5,88.78,0.1,399.51,399.51,0,0.0,5,completed,
386,216,399,93,297,20250123,2,15,69,4,181.27,0.15,616.32,616.32,0,0.0,7,pending,
387,216,400,93,266,20250123,2,15,69,3,2066.67,0.03,6014.01,6014.01,1,6014.01,7,pending,Late delivery
388,216,401,93,46,20250123,2,15,69,4,92.88,0.1,334.37,334.37,0,0.0,7,pending,
389,217,402,499,137,20260404,4,6,71,5,1136.96,0.1,5116.32,5116.32,1,5116.32,30,completed,Late delivery
390,217,403,499,87,20260404,4,6,71,5,346.96,0.15,1474.58,1474.58,0,0.0,30,completed,
391,218,404,454,205,20250223,12,10,138,5,174.41,0.05,828.45,828.45,0,0.0,4,completed,
392,219,405,171,106,20260122,1,10,68,1,1854.52,0.03,1798.88,1798.88,0,0.0,11,completed,
393,220,407,576,53,20250712,12,2,189,5,788.84,0.15,3352.57,3352.56,0,0.0,5,completed,
394,220,408,576,77,20250712,12,2,189,2,65.13,0.05,123.75,123.75,0,0.0,5,completed,
395,220,409,576,222,20250712,12,2,189,2,22.24,0.15,37.81,37.81,0,0.0,5,completed,
396,221,410,891,137,20250904,5,10,91,4,1156.76,0.05,4395.69,4395.69,0,0.0,9,completed,
397,221,411,891,64,20250904,5,10,91,2,31.39,0.05,59.64,59.64,0,0.0,9,completed,
398,222,412,296,15,20250418,10,6,116,1,80.09,0.0,80.09,80.09,1,80.09,6,completed,Customer changed mind
399,222,413,296,96,20250418,10,6,116,1,107.4,0.0,107.4,107.4,0,0.0,6,completed,
400,223,414,683,154,20250120,10,6,154,5,1626.19,0.03,7887.02,7887.02,0,0.0,6,completed,
401,224,415,896,57,20250309,12,10,98,1,196.41,0.03,190.52,190.52,0,0.0,5,completed,
402,225,416,453,281,20260517,1,15,87,1,635.55,0.15,540.22,540.22,1,540.22,5,completed,Customer changed mind
403,225,417,453,238,20260517,1,15,87,2,148.4,0.2,237.44,237.44,0,0.0,5,completed,
404,226,418,883,9,20260308,3,10,109,1,314.41,0.2,251.53,251.53,0,0.0,9,completed,
405,227,419,285,177,20251012,10,15,136,3,7350.58,0.0,22051.74,22051.74,0,0.0,3,completed,
406,228,420,234,294,20260330,11,6,217,5,1015.78,0.1,4571.01,0.0,0,0.0,,cancelled,
407,228,421,234,59,20260330,11,6,217,5,61.58,0.05,292.5,0.0,0,0.0,,cancelled,
408,228,422,234,51,20260330,11,6,217,1,1546.44,0.03,1500.05,0.0,0,0.0,,cancelled,
409,229,423,829,73,20260504,3,12,109,1,531.0,0.1,477.9,290.78,1,477.9,2,completed,Late delivery
410,230,424,951,50,20250624,3,3,89,2,9536.57,0.2,15258.51,5398.95,1,15258.51,3,completed,Wrong item
411,231,425,740,88,20250908,14,10,100,2,772.87,0.2,1236.59,1236.59,0,0.0,3,completed,
412,231,426,740,29,20250908,14,10,100,1,40.84,0.05,38.8,38.8,0,0.0,3,completed,
413,231,427,740,109,20250908,14,10,100,4,205.49,0.03,797.3,797.3,0,0.0,3,completed,
414,232,428,782,160,20260329,2,6,146,4,104.92,0.0,419.68,419.68,0,0.0,10,pending,
415,232,429,782,212,20260329,2,6,146,4,2673.55,0.15,9090.07,9090.07,0,0.0,10,pending,
416,233,430,899,178,20260222,10,10,22,5,12465.65,0.2,49862.6,49862.6,0,0.0,7,completed,
417,234,431,190,15,20250619,11,6,137,3,81.35,0.0,244.05,244.05,0,0.0,1,completed,
418,235,432,339,258,20251201,2,4,146,2,13770.88,0.03,26715.51,7672.41,0,0.0,7,completed,
419,235,433,339,11,20251201,2,4,146,5,135.22,0.15,574.69,165.04,0,0.0,7,completed,
420,236,434,57,81,20260318,10,6,173,2,8257.92,0.0,16515.84,0.0,0,0.0,,cancelled,
421,237,435,269,123,20250112,9,2,115,1,218.42,0.0,218.42,218.42,0,0.0,7,completed,
422,237,436,269,135,20250112,9,2,115,1,471.48,0.05,447.91,447.91,0,0.0,7,completed,
423,238,437,417,2,20250907,1,15,87,2,7645.85,0.05,14527.11,14527.11,0,0.0,6,completed,
424,238,438,417,257,20250907,1,15,87,4,4036.89,0.0,16147.56,16147.56,0,0.0,6,completed,
425,239,439,403,12,20250106,1,16,107,1,297.91,0.05,283.01,0.0,0,0.0,4,pending,
426,239,440,403,153,20250106,1,16,107,4,2465.89,0.2,7890.85,0.0,0,0.0,4,pending,
427,240,441,152,89,20250125,3,5,129,4,496.71,0.03,1927.23,771.28,0,0.0,6,completed,
428,240,442,152,31,20250125,3,5,129,5,51.46,0.2,205.84,82.38,0,0.0,6,completed,
429,241,443,696,138,20261003,6,6,150,3,1896.57,0.05,5405.22,5405.23,0,0.0,3,returned,
430,241,444,696,165,20261003,6,6,150,1,104.12,0.05,98.91,98.91,0,0.0,3,returned,
431,242,445,788,133,20250824,3,2,109,5,1058.17,0.15,4497.22,4497.22,0,0.0,8,completed,
432,242,446,788,126,20250824,3,2,109,5,24.77,0.0,123.85,123.85,0,0.0,8,completed,
433,243,447,27,159,20260428,6,6,169,1,45.51,0.0,45.51,45.51,0,0.0,4,completed,
434,243,448,27,71,20260428,6,6,169,1,185.22,0.15,157.44,157.44,0,0.0,4,completed,
435,243,449,27,261,20260428,6,6,169,3,270.29,0.0,810.87,810.87,0,0.0,4,completed,
436,244,450,139,206,20251108,3,2,166,2,164.44,0.03,319.01,319.01,0,0.0,4,completed,
437,244,451,139,71,20251108,3,2,166,3,192.3,0.2,461.52,461.52,0,0.0,4,completed,
438,244,452,139,118,20251108,3,2,166,1,612.36,0.0,612.36,612.36,0,0.0,4,completed,
439,245,453,902,185,20250804,12,15,118,1,625.56,0.1,563.0,563.0,0,0.0,4,completed,
440,246,454,859,217,20250104,2,16,108,3,1356.94,0.1,3663.74,0.0,0,0.0,3,completed,
441,246,455,859,91,20250104,2,16,108,3,66.19,0.15,168.78,0.0,0,0.0,3,completed,
442,246,456,859,249,20250104,2,16,108,1,857.47,0.0,857.47,0.0,0,0.0,3,completed,
443,246,457,859,122,20250104,2,16,108,4,1400.78,0.1,5042.81,0.0,0,0.0,3,completed,
444,247,458,300,291,20250626,8,10,75,1,2189.94,0.0,2189.94,2189.94,0,0.0,6,completed,
445,248,459,794,15,20260104,2,15,146,4,79.33,0.1,285.59,285.59,0,0.0,240,completed,
446,249,460,129,5,20250408,11,15,117,3,212.63,0.15,542.21,542.21,0,0.0,3,completed,
447,250,461,145,288,20260519,1,10,87,4,108.85,0.2,348.32,348.32,0,0.0,7,completed,
448,251,462,681,232,20250907,4,15,90,2,1447.64,0.1,2605.75,2605.75,1,2605.75,7,completed,Late delivery
449,252,463,421,24,20251005,10,12,302,5,854.88,0.05,4060.68,1498.28,0,0.0,64,completed,
450,253,464,696,5,20250304,10,6,136,5,235.21,0.05,1117.25,1117.25,0,0.0,2,completed,
451,254,465,907,146,20260103,10,2,288,3,17168.18,0.03,49959.4,49959.4,1,49959.4,8,completed,Wrong item
452,254,466,907,50,20260103,10,2,288,3,9663.14,0.03,28119.74,28119.74,0,0.0,8,completed,
453,255,468,1,296,20260124,10,2,116,5,344.27,0.05,1635.28,232297.99,0,0.0,3,completed,
454,255,469,1,140,20260124,10,2,116,4,293.59,0.15,998.21,141799.68,0,0.0,3,completed,
455,255,470,1,141,20260124,10,2,116,5,211.93,0.15,900.7,127948.0,0,0.0,3,completed,
456,256,471,780,12,20260109,10,15,136,4,322.7,0.1,1161.72,1161.72,0,0.0,8,completed,
457,257,472,89,33,20250327,17,14,123,4,4759.94,0.1,17135.78,11246.69,0,0.0,8,completed,
458,258,473,798,27,20260217,3,2,129,2,72.17,0.15,122.69,122.69,0,0.0,8,completed,
459,258,474,798,13,20260217,3,2,129,5,52.53,0.15,223.25,223.25,0,0.0,8,completed,
460,259,475,161,60,20260518,4,7,148,1,78.15,0.03,75.81,50.78,0,0.0,11,returned,
461,259,476,161,153,20260518,4,7,148,4,1257.93,0.1,4528.55,3033.3,0,0.0,11,returned,
462,259,477,161,130,20260518,4,7,148,5,8646.43,0.0,43232.15,28957.68,1,43232.15,11,returned,Late delivery
463,260,478,170,122,20251009,11,6,303,2,1449.29,0.1,2608.72,2608.72,0,0.0,6,completed,
464,260,479,170,114,20251009,11,6,303,1,12103.18,0.1,10892.86,10892.86,0,0.0,6,completed,
465,261,480,809,170,20250923,11,10,117,5,1479.78,0.15,6289.06,6289.07,0,0.0,7,completed,
466,261,481,809,25,20250923,11,10,117,1,1185.68,0.1,1067.11,1067.11,0,0.0,7,completed,
467,261,482,809,296,20250923,11,10,117,2,334.28,0.05,635.13,635.13,0,0.0,7,completed,
468,262,483,873,73,20260101,19,15,125,3,518.49,0.1,1399.92,1399.92,0,0.0,31,completed,
469,262,484,873,46,20260101,19,15,125,2,88.76,0.1,159.77,159.77,0,0.0,31,completed,
470,262,485,873,119,20260101,19,15,125,1,96.14,0.05,91.33,91.33,0,0.0,31,completed,
471,263,486,452,298,20260326,4,10,197,1,281.82,0.03,273.37,273.37,0,0.0,6,completed,
472,264,487,969,204,20250207,10,6,230,4,130.56,0.03,506.57,506.57,0,0.0,207,completed,
473,265,488,103,237,20250305,12,6,175,5,104.46,0.0,522.3,0.0,0,0.0,,cancelled,
474,265,489,103,255,20250305,12,6,175,3,35.41,0.15,90.3,0.0,0,0.0,,cancelled,
475,266,491,499,1,20250127,12,2,232,4,6857.51,0.05,26058.54,26058.54,0,0.0,9,completed,
476,266,492,499,112,20250127,12,2,232,3,18.99,0.15,48.42,48.42,0,0.0,9,completed,
477,267,493,381,141,20250615,11,6,97,1,211.04,0.15,179.38,179.38,0,0.0,7,completed,
478,268,494,296,281,20250703,6,6,199,1,596.25,0.03,578.36,0.0,0,0.0,,cancelled,
479,268,495,296,267,20250703,6,6,199,1,89.33,0.0,89.33,0.0,0,0.0,,cancelled,
480,269,496,179,213,20250820,8,15,94,4,676.13,0.1,2434.07,2434.07,0,0.0,1,cancelled,
481,269,497,179,169,20250820,8,15,94,5,1711.77,0.1,7702.97,7702.96,0,0.0,1,cancelled,
482,270,498,173,248,20251107,1,6,208,4,380.14,0.2,1216.45,0.0,0,0.0,,cancelled,
483,270,499,173,75,20251107,1,6,208,2,186.79,0.03,362.37,0.0,0,0.0,,cancelled,
484,270,500,173,170,20251107,1,6,208,3,1444.21,0.05,4116.0,0.0,0,0.0,,cancelled,
485,271,501,477,26,20250211,6,6,132,1,965.19,0.05,916.93,916.93,1,916.93,9,completed,Damaged product
486,271,502,477,22,20250211,6,6,132,2,806.57,0.1,1451.83,1451.83,0,0.0,9,completed,
487,272,503,897,84,20250120,11,2,137,2,1798.16,0.0,3596.32,3596.32,0,0.0,3,completed,
488,273,504,198,243,20250509,1,7,42,5,1417.56,0.15,6024.63,0.0,0,0.0,3,completed,
489,274,505,449,71,20260121,9,10,76,2,186.65,0.03,362.1,362.1,0,0.0,7,completed,
490,275,506,999,102,20250709,1,9,194,5,1206.7,0.05,5731.82,5731.82,0,0.0,65,completed,
491,275,507,999,290,20250709,1,9,194,5,12023.36,0.2,48093.44,48093.44,0,0.0,65,completed,
492,276,508,390,146,20250829,8,7,114,1,16437.87,0.15,13972.19,7124.06,0,0.0,7,completed,
493,277,509,613,177,20250426,5,5,91,1,8327.1,0.15,7078.03,7078.03,0,0.0,4,completed,
494,278,510,198,259,20250215,7,2,200,5,236.24,0.03,1145.76,1145.76,0,0.0,5,completed,
495,278,511,198,175,20250215,7,2,200,5,67.41,0.0,337.05,337.05,0,0.0,5,completed,
496,278,512,198,285,20250215,7,2,200,1,151.66,0.2,121.33,121.33,0,0.0,5,completed,
497,279,513,774,223,20251112,6,15,226,5,39.23,0.2,156.92,0.0,0,0.0,,cancelled,
498,279,514,774,281,20251112,6,15,226,5,649.07,0.15,2758.55,0.0,0,0.0,,cancelled,
499,280,515,748,137,20250611,11,15,78,2,1113.68,0.05,2115.99,2115.99,1,2115.99,2,pending,Damaged product
500,282,518,524,60,20260110,3,15,89,3,77.39,0.0,232.17,232.17,0,0.0,7,completed,
501,282,519,524,277,20260110,3,15,89,4,297.04,0.1,1069.34,1069.34,0,0.0,7,completed,
502,283,520,968,111,20251016,9,5,115,4,21.54,0.03,83.58,50.44,0,0.0,8,completed,
503,284,521,779,81,20251124,1,12,127,1,8164.62,0.05,7756.39,5059.5,0,0.0,8,completed,
504,285,522,249,113,20250921,12,2,98,3,6759.6,0.0,20278.8,20278.8,0,0.0,3,pending,
505,286,523,605,284,20250904,12,15,175,1,107.83,0.05,102.44,102.44,0,0.0,10,completed,
506,287,524,653,76,20250421,1,6,279,5,349.96,0.1,1574.82,1574.82,0,0.0,2,returned,
507,287,525,653,89,20250421,1,6,279,1,546.4,0.2,437.12,437.12,0,0.0,2,returned,
508,287,526,653,232,20250421,1,6,279,4,1399.21,0.0,5596.84,5596.84,0,0.0,2,returned,
509,288,527,476,298,20251225,11,6,117,5,282.44,0.1,1270.98,1270.98,0,0.0,3,completed,
510,288,528,476,252,20251225,11,6,117,5,420.28,0.0,2101.4,2101.4,0,0.0,3,completed,
511,289,530,80,235,20251031,12,10,65,4,204.75,0.03,794.43,794.43,0,0.0,2,completed,
512,289,531,80,196,20251031,12,10,65,1,1069.87,0.05,1016.38,1016.38,0,0.0,2,completed,
513,289,532,80,251,20251031,12,10,65,5,225.05,0.05,1068.99,1068.99,0,0.0,2,completed,
514,290,533,27,38,20251214,7,2,93,1,305.7,0.2,244.56,244.56,0,0.0,8,completed,
515,290,534,27,119,20251214,7,2,93,2,88.81,0.0,177.62,177.62,0,0.0,8,completed,
516,290,536,27,269,20251214,7,2,93,3,29.28,0.1,79.06,79.06,0,0.0,8,completed,
517,291,537,943,93,20260217,12,2,118,5,40.56,0.1,182.52,182.52,0,0.0,6,completed,
518,291,538,943,211,20260217,12,2,118,1,807.56,0.05,767.18,767.18,0,0.0,6,completed,
519,291,539,943,153,20260217,12,2,118,1,464.6,0.0,464.6,464.6,0,0.0,6,completed,
520,292,540,953,40,20250520,4,15,110,1,1541.03,0.0,1541.03,1541.03,0,0.0,10,completed,
521,292,541,953,9,20250520,4,15,110,1,320.56,0.15,272.48,272.48,0,0.0,10,completed,
522,292,542,953,230,20250520,4,15,110,3,1409.57,0.0,4228.71,4228.71,0,0.0,10,completed,
523,293,543,988,297,20250307,18,6,162,3,193.18,0.1,521.59,521.59,0,0.0,7,cancelled,
524,294,544,739,246,20250312,3,17,32,1,1182.14,0.03,1146.68,504.63,0,0.0,4,pending,
